Time,SpeedMps,RPM,PowerW,Torque,Efficiency_Percent,PowerLoss_W,Power Pos,Power Loss Pos,Power Loss 5% Drive loss,J,Cumulation,Temp Rise,Temp
33.8,12.73,2079.020101,-34644.4875,-159.1280844,84.79299279,-5268.389713,0,0,0,0,20168.64537,0,6.617009637
33.84,12.25,2000.628141,-43465.2,-207.4658841,84.7401253,-6632.735058,0,0,0,0,20168.64537,0,6.617009637
33.88,11.85,1935.301508,-34945,-172.4280004,84.67747358,-5354.456857,0,0,0,0,20168.64537,0,6.617009637
33.92,11.37,1856.909548,-40402.8,-207.7744285,84.58006616,-6230.08503,0,0,0,0,20168.64537,0,6.617009637
33.96,10.99,1794.849246,-30800.9,-163.8727764,84.48559348,-4778.576839,0,0,0,0,20168.64537,0,6.617009637
34,10.65,1739.321608,-26671.3,-146.4318921,84.38802044,-4163.917904,0,0,0,0,20168.64537,0,6.617009637
34.04,10.29,1680.527638,-27326.7,-155.2790666,84.27120109,-4298.161693,0,0,0,0,20168.64537,0,6.617009637
34.08,9.96,1626.633166,-24224.0625,-142.2095419,84.15200722,-3839.027676,0,0,0,0,20168.64537,0,6.617009637
34.12,9.82,1603.768844,-10038.35,-59.77119567,84.0977318,-1596.32534,0,0,0,0,20168.64537,0,6.617009637
34.16,9.75,1592.336683,-4965.8875,-29.78059418,84.06982148,-791.0747437,0,0,0,0,20168.64537,0,6.617009637
34.2,9.63,1572.738693,-8430.3,-51.18678352,84.02077889,-1347.096277,0,0,0,0,20168.64537,0,6.617009637
34.24,9.43,1540.075377,-13818.5,-85.68214052,83.93553883,-2219.867567,0,0,0,0,20168.64537,0,6.617009637
34.28,9.03,1474.748744,-26767,-173.3217423,83.75210846,-4349.073127,0,0,0,0,20168.64537,0,6.617009637
34.32,8.69,1419.221106,-21839.9,-146.9508039,83.58241919,-3585.583232,0,0,0,0,20168.64537,0,6.617009637
34.36,8.33,1360.427136,-22211.1,-155.9071969,83.38897049,-3689.492376,0,0,0,0,20168.64537,0,6.617009637
34.4,8.13,1327.763819,-11933.5,-85.82590456,83.27547227,-1995.821516,0,0,0,0,20168.64537,0,6.617009637
34.44,8.04,1313.065327,-5275.4625,-38.36591752,83.22285523,-885.0719812,0,0,0,0,20168.64537,0,6.617009637
34.48,8,1306.532663,-2325.8,-16.99900403,83.19920489,-390.7528926,0,0,0,0,20168.64537,0,6.617009637
34.52,7.92,1293.467337,-4616.8,-34.08450389,83.15136077,-777.867976,0,0,0,0,20168.64537,0,6.617009637
34.56,7.69,1255.904523,-13014.8375,-98.95859201,83.00984418,-2211.241171,0,0,0,0,20168.64537,0,6.617009637
34.6,7.53,1229.773869,-8827.6,-68.54704972,82.90811649,-1508.803109,0,0,0,0,20168.64537,0,6.617009637
34.64,7.63,1246.105528,5495.5,42.11373612,89.64881789,568.8492127,5495.5,568.8492127,598.788645,23.9515458,20192.59692,0.007858119,6.624867756
34.68,7.72,1260.80402,5007.9375,37.9299873,89.19907974,540.9033363,5007.9375,540.9033363,569.3719329,22.77487732,20215.3718,0.007472073,6.632339828
34.72,7.82,1277.135678,5633.25,42.12048564,89.78526983,575.4212872,5633.25,575.4212872,605.7066181,24.22826472,20239.60006,0.007948906,6.640288734
34.76,7.97,1301.633166,8585.8125,62.98892202,92.00019488,686.8482683,8585.8125,686.8482683,722.9981772,28.91992709,20268.51999,0.009488165,6.649776899
34.8,8.2,1339.19598,13481.7375,96.13313645,94.04162216,803.2928595,13481.7375,803.2928595,845.5714311,33.82285724,20302.34285,0.011096738,6.660873637
34.84,8.33,1360.427136,7789.7625,54.67896845,91.49909061,662.2006519,7789.7625,662.2006519,697.0533178,27.88213271,20330.22498,0.009147681,6.670021318
34.88,8.37,1366.959799,2421.5,16.9160949,86.53633886,326.0225545,2421.5,326.0225545,343.1816363,13.72726545,20343.95224,0.004503696,6.674525014
34.92,8.41,1373.492462,2433.1,16.91628761,86.56014693,327.0050651,2433.1,327.0050651,344.215858,13.76863432,20357.72088,0.004517268,6.679042283
34.96,8.53,1393.090452,7368.9,50.51201916,91.20804525,647.8703532,7368.9,647.8703532,681.9687929,27.27875171,20384.99963,0.008949722,6.687992004
35,8.65,1412.688442,7473.3,50.51698312,91.28572675,651.2437828,7473.3,651.2437828,685.5197714,27.42079086,20412.42042,0.008996322,6.696988327
35.04,8.71,1422.487437,3775.8,25.34731282,88.08581668,449.855734,3775.8,449.855734,473.5323515,18.94129406,20431.36171,0.006214335,6.703202662
35.08,8.7,1420.854271,-631.1125,-4.241589419,83.5875974,-103.5807244,0,0,0,0,20431.36171,0,6.703202662
35.12,8.6,1404.522613,-6271.25,-42.63799362,83.53545139,-1032.533005,0,0,0,0,20431.36171,0,6.703202662
35.16,8.47,1383.291457,-8044.2375,-55.53190494,83.46592461,-1330.040293,0,0,0,0,20431.36171,0,6.703202662
35.2,8.61,1406.155779,8668.1,58.86563848,92.08005473,686.5087763,8668.1,686.5087763,722.6408172,28.90563269,20460.26735,0.009483475,6.712686138
35.24,8.81,1438.819095,12629.5,83.82071217,93.96498585,762.1921115,12629.5,762.1921115,802.3074858,32.09229943,20492.35965,0.01052897,6.723215107
35.28,9,1469.849246,12266.6375,79.69372363,93.8681684,752.169554,12266.6375,752.169554,791.7574253,31.67029701,20524.02994,0.010390517,6.733605625
35.32,9.03,1474.748744,1960.7625,12.69633402,86.17492685,271.0768499,1960.7625,271.0768499,285.3440525,11.4137621,20535.44371,0.003744673,6.737350297
35.36,8.93,1458.417085,-6510.5,-42.62888584,83.70349233,-1060.984132,0,0,0,0,20535.44371,0,6.737350297
35.4,8.77,1432.286432,-10266,-68.44516331,83.62356301,-1681.205021,0,0,0,0,20535.44371,0,6.737350297
35.44,8.47,1383.291457,-18748.5,-129.4268002,83.46592461,-3099.891124,0,0,0,0,20535.44371,0,6.737350297
35.48,8.4,1371.859296,-4280.7625,-29.79771384,83.42781022,-709.4160856,0,0,0,0,20535.44371,0,6.737350297
35.52,8.55,1396.356784,9216.5625,63.02951353,92.40451549,700.0425766,9216.5625,700.0425766,736.8869228,29.47547691,20564.91918,0.009670432,6.747020729
35.56,8.68,1417.58794,8119.6375,54.69630805,91.73084916,671.4250727,8119.6375,671.4250727,706.7632345,28.27052938,20593.18971,0.009275108,6.756295837
35.6,8.79,1435.552764,6966.1625,46.33891101,90.91609725,632.7994269,6966.1625,632.7994269,666.1046599,26.64418639,20619.8339,0.008741531,6.765037368
35.64,8.96,1463.316583,10938.4375,71.38194502,93.3144176,731.2982527,10938.4375,731.2982527,769.7876344,30.79150538,20650.6254,0.0101022,6.775139568
35.68,9.03,1474.748744,4564.9625,29.55905607,88.89430603,506.970765,4564.9625,506.970765,533.6534369,21.34613748,20671.97154,0.007003326,6.782142894
35.72,9.06,1479.648241,1967.2875,12.69640397,86.1903828,271.6748729,1967.2875,271.6748729,285.9735504,11.43894202,20683.41048,0.003752934,6.785895828
35.76,9.08,1482.914573,1315.15,8.468968903,85.42997853,191.6176373,1315.15,191.6176373,201.7027761,8.068111044,20691.47859,0.002647018,6.788542846
35.8,9.14,1492.713568,3962.85,25.35143432,88.32737345,462.5686812,3962.85,462.5686812,486.9144012,19.47657605,20710.95517,0.006389953,6.794932799
35.84,9.17,1497.613065,1991.2125,12.69665655,86.24632693,273.8648575,1991.2125,273.8648575,288.2787973,11.53115189,20722.48632,0.003783186,6.798715985
35.88,9.2,1502.512563,1997.7375,12.69672438,86.2613975,274.4612141,1997.7375,274.4612141,288.9065412,11.55626165,20734.04258,0.003791424,6.802507409
35.92,9.19,1500.879397,-666.6375,-4.241459517,83.8275655,-107.811513,0,0,0,0,20734.04258,0,6.802507409
35.96,9.33,1523.743719,9398.9,58.9028736,92.5295739,702.137879,9398.9,702.137879,739.0925042,29.56370017,20763.60628,0.009699377,6.812206786
36,9.39,1533.542714,4071.6,25.35365701,88.45905705,469.9010331,4071.6,469.9010331,494.6326664,19.78530666,20783.39159,0.006491242,6.818698028
36.04,9.47,1546.60804,5469.4,33.76998011,89.72799364,561.8171158,5469.4,561.8171158,591.3864377,23.65545751,20807.04705,0.007760977,6.826459005
36.08,9.53,1556.407035,4132.5,25.35485079,88.52998963,473.9981786,4132.5,473.9981786,498.9454512,19.95781805,20827.00487,0.006547841,6.833006846
36.12,9.62,1571.105528,6247.6875,37.97391063,90.3698425,601.6621465,6247.6875,601.6621465,633.3285752,25.33314301,20852.33801,0.008311399,6.841318245
36.16,9.74,1590.703518,8421.6,50.5564709,91.92775275,679.8123743,8421.6,679.8123743,715.591973,28.62367892,20880.96169,0.009390971,6.850709215
36.2,9.99,1631.532663,17880.3125,104.6527667,95.41256068,820.248487,17880.3125,820.248487,863.41946,34.5367784,20915.49847,0.011330964,6.862040179
36.24,10.27,1677.261307,20563.9,117.078227,95.69692825,884.8793717,20563.9,884.8793717,931.4519702,37.25807881,20952.75655,0.012223779,6.874263958
36.28,10.46,1708.291457,14277.7875,79.812392,94.71868056,754.0555672,14277.7875,754.0555672,793.7427023,31.74970809,20984.50625,0.010416571,6.884680529
36.32,10.63,1736.055276,12996.7125,71.48934945,94.26080144,745.9071372,12996.7125,745.9071372,785.1654076,31.4066163,21015.91287,0.010304008,6.894984537
36.36,10.74,1754.020101,8521.2875,46.3918866,91.94201282,686.644254,8521.2875,686.644254,722.7834252,28.91133701,21044.82421,0.009485347,6.904469884
36.4,10.98,1793.21608,18896.4,100.627766,95.85223576,783.7781213,18896.4,783.7781213,825.0296014,33.00118406,21077.82539,0.01082716,6.915297044
36.44,11.33,1850.376884,28305.8125,146.0786724,95.71442481,1213.066877,28305.8125,1213.066877,1276.912502,51.07650009,21128.90189,0.016757382,6.932054426
36.48,11.65,1902.638191,26656.8,133.7898558,96.22923266,1005.165909,26656.8,1005.165909,1058.069378,42.32277512,21171.22467,0.013885425,6.945939851
36.52,11.83,1932.035176,15320.7,75.72424665,95.08363026,753.2222587,15320.7,753.2222587,792.8655355,31.71462142,21202.93929,0.01040506,6.956344911
36.56,11.9,1943.467337,6021.4875,29.58679517,90.09189846,596.6150954,6021.4875,596.6150954,628.0158899,25.1206356,21228.05992,0.008241678,6.964586589
36.6,12.03,1964.698492,11277.0125,54.81122798,93.36516949,748.210666,11277.0125,748.210666,787.5901747,31.50360699,21259.56353,0.010335829,6.974922418
36.64,12.23,1997.361809,17588.5,84.08982401,95.74216476,748.8893512,17588.5,748.8893512,788.3045803,31.53218321,21291.09571,0.010345204,6.985267622
36.68,12.41,2026.758794,16077.6,75.75137764,95.29828408,755.9230787,16077.6,755.9230787,795.7085039,31.82834015,21322.92405,0.010442369,6.995709991
36.72,12.49,2039.824121,7221,33.80461577,90.86937931,659.3221198,7221,659.3221198,694.023284,27.76093136,21350.68498,0.009107917,7.004817908
36.76,12.51,2043.090452,1812.5,8.471529023,86.52593902,244.2173554,1812.5,244.2173554,257.0709004,10.28283601,21360.96782,0.003373634,7.008191542
36.8,12.68,2070.854271,15523.3375,71.58251349,95.08603137,762.8119349,15523.3375,762.8119349,802.9599315,32.11839726,21393.08622,0.010537532,7.018729074
36.84,12.91,2108.417085,21335.6625,96.63200441,96.53527309,739.2224403,21335.6625,739.2224403,778.1288846,31.12515538,21424.21137,0.010211665,7.028940739
36.88,13.05,2131.281407,13174.7,59.02980119,94.09064849,778.5393339,13174.7,778.5393339,819.5150883,32.78060353,21456.99198,0.010754791,7.039695531
36.92,13.18,2152.512563,12360.8875,54.83720877,93.68808102,780.2092043,12360.8875,780.2092043,821.2728466,32.85091386,21489.84289,0.010777859,7.050473389
36.96,13.39,2186.809045,20226.4125,88.32413249,96.34005002,740.2765812,20226.4125,740.2765812,779.2385066,31.16954026,21521.01243,0.010226227,7.060699617
37,13.67,2232.537688,27465.9,117.4806708,97.16629755,778.3018822,27465.9,778.3018822,819.2651391,32.77060556,21553.78304,0.010751511,7.071451128
37.04,13.98,2283.165829,31071.6875,129.9567274,97.18484318,874.7167309,31071.6875,874.7167309,920.7544536,36.83017814,21590.61321,0.012083392,7.083534519
37.08,14.28,2332.160804,30732.75,125.8387261,97.31939771,823.822801,30732.75,823.822801,867.1818958,34.68727583,21625.30049,0.01138034,7.094914859
37.12,14.6,2384.422111,33500.8,134.1662928,97.28346092,910.0623249,33500.8,910.0623249,957.960342,38.31841368,21663.6189,0.012571658,7.107486517
37.16,14.83,2421.984925,24537.2625,96.74444898,97.0444751,725.2049021,24537.2625,725.2049021,763.3735811,30.53494324,21694.15385,0.010018026,7.117504543
37.2,14.95,2441.582915,12954.3,50.66567758,93.46500072,846.5634122,12954.3,846.5634122,891.1193813,35.64477525,21729.79862,0.01169448,7.129199023
37.24,15.1,2466.080402,16339.6875,63.2714659,94.84801563,841.8181457,16339.6875,841.8181457,886.1243639,35.44497456,21765.2436,0.011628929,7.140827952
37.28,15.34,2505.276382,26482.8,100.9437974,97.27856405,720.7124409,26482.8,720.7124409,758.6446746,30.34578699,21795.58938,0.009955967,7.150783919
37.32,15.55,2539.572864,23515.0125,88.42110095,96.77772195,757.7190869,23515.0125,757.7190869,797.5990388,31.90396155,21827.49335,0.010467179,7.161251098
37.36,15.72,2567.336683,19270.1375,71.6759354,95.65100943,838.0564624,19270.1375,838.0564624,882.1646973,35.28658789,21862.77993,0.011576965,7.172828062
37.4,15.93,2601.633166,24093.5625,88.43544014,96.8170313,766.8905542,24093.5625,766.8905542,807.253215,32.2901286,21895.07006,0.010593874,7.183421937
37.44,16.28,2658.79397,40866.4375,146.7754691,97.282305,1110.625128,40866.4375,1110.625128,1169.079082,46.76316327,21941.83323,0.015342245,7.198764182
37.48,16.64,2717.58794,42960.6,150.9586883,97.17559613,1213.380849,42960.6,1213.380849,1277.242998,51.08971994,21992.92295,0.016761719,7.215525901
37.52,16.92,2763.316583,34063.4,117.7141669,97.79729021,750.3178459,34063.4,750.3178459,789.8082588,31.59233035,22024.51528,0.010364938,7.225890839
37.56,17.07,2787.81407,18482.0625,63.30791505,94.85543533,950.8216583,18482.0625,950.8216583,1000.864904,40.03459614,22064.54987,0.01313471,7.239025549
37.6,17.22,2812.311558,18645.1875,63.31034868,94.84285019,961.5602513,18645.1875,961.5602513,1012.168686,40.48674742,22105.03662,0.013283054,7.252308602
37.64,17.43,2846.60804,26377.3125,88.48593718,96.86473324,826.9991104,26377.3125,826.9991104,870.5253794,34.82101517,22139.85763,0.011424218,7.26373282
37.68,17.68,2887.437186,31818.4375,105.2295434,97.5966217,764.7174213,31818.4375,764.7174213,804.9657066,32.19862826,22172.05626,0.010563854,7.274296674
37.72,17.86,2916.834171,23189.85,75.92024176,95.95657962,937.6631221,23189.85,937.6631221,987.0138127,39.48055251,22211.53682,0.012952937,7.287249611
37.76,18.03,2944.59799,22117.2125,71.72585953,95.57422987,978.856985,22117.2125,978.856985,1030.375774,41.21503095,22252.75185,0.013521992,7.300771603
37.8,18.24,2978.894472,27610.5375,88.50975218,96.820357,877.9165239,27610.5375,877.9165239,924.1226568,36.96490627,22289.71675,0.012127594,7.312899197
37.84,18.44,3011.557789,26593,84.32328446,96.52958544,922.8873441,26593,922.8873441,971.4603622,38.85841449,22328.57517,0.012748824,7.325648021
37.88,18.62,3040.954774,24181.65,75.93593622,95.86018945,1001.074498,24181.65,1001.074498,1053.76263,42.15050518,22370.72567,0.013828906,7.339476927
37.92,18.74,3060.552764,16251.6,50.70696713,93.06761777,1126.62303,16251.6,1126.62303,1185.918979,47.43675916,22418.16243,0.015563241,7.355040168
37.96,18.92,3089.949749,24573.15,75.94178432,95.80993097,1029.631947,24573.15,1029.631947,1083.823102,43.35292407,22461.51536,0.0142234,7.369263568
38,19.14,3125.879397,30352.85,92.72538382,96.96448098,921.3665339,30352.85,921.3665339,969.8595093,38.79438037,22500.30974,0.012727815,7.381991383
38.04,19.34,3158.542714,27898,84.34468053,96.39754075,1005.014082,27898,1005.014082,1057.90956,42.31638238,22542.62612,0.013883328,7.395874711
38.08,19.54,3191.20603,28188,84.34916756,96.36006013,1026.02625,28188,1026.02625,1080.027632,43.20110527,22585.82722,0.014173591,7.410048302
38.12,19.65,3209.170854,15627.0125,46.5001659,92.18631468,1221.045582,15627.0125,1221.045582,1285.311139,51.41244557,22637.23967,0.0168676,7.426915902
38.16,19.71,3218.969849,8560.8,25.39620501,88.56240921,979.1492723,8560.8,979.1492723,1030.683444,41.22733778,22678.46701,0.013526029,7.440441931
38.2,19.84,3240.201005,18637.9375,54.92844199,93.29575652,1249.53271,18637.9375,1249.53271,1315.297589,52.61190358,22731.07891,0.017261123,7.457703055
38.24,20.03,3271.231156,27460.4625,80.16189877,95.92709522,1118.43849,27460.4625,1118.43849,1177.303674,47.09214695,22778.17106,0.015450179,7.473153234
38.28,20.22,3302.261307,27722.1875,80.16548838,95.87888985,1142.461882,27722.1875,1142.461882,1202.591455,48.10365821,22826.27472,0.01578204,7.488935274
38.32,20.32,3318.592965,14695.75,42.28722135,91.27026012,1282.900748,14695.75,1282.900748,1350.42184,54.01687361,22880.29159,0.017722071,7.506657346
38.36,20.39,3330.025126,10330.1625,29.62313549,89.0354653,1132.654252,10330.1625,1132.654252,1192.267633,47.69070533,22927.98229,0.015646557,7.522303902
38.4,20.43,3336.557789,5918.9,16.94001277,86.44840822,802.1051656,5918.9,802.1051656,844.321227,33.77284908,22961.75514,0.011080331,7.533384234
38.44,20.42,3334.924623,-1480.8125,-4.240191113,82.4501481,-259.8804007,0,0,0,0,22961.75514,0,7.533384234
38.48,20.33,3320.226131,-13294.6875,-38.23682754,82.51103669,-2325.103019,0,0,0,0,22961.75514,0,7.533384234
38.52,20.36,3325.125628,4425.0375,12.70808992,85.55281621,639.2933004,4425.0375,639.2933004,672.9403162,26.91761265,22988.67276,0.008831238,7.542215471
38.56,20.58,3361.055276,32649.65,92.76288715,96.69398357,1079.402793,32649.65,1079.402793,1136.213466,45.44853865,23034.1213,0.014910938,7.557126409
38.6,20.74,3387.18593,23965.6,67.56482431,94.50619423,1316.623515,23965.6,1316.623515,1385.91949,55.4367796,23089.55807,0.01818792,7.575314329
38.64,20.85,3405.150754,16584.0125,46.50767775,91.69352528,1377.546805,16584.0125,1377.546805,1450.049269,58.00197076,23147.56005,0.019029518,7.594343847
38.68,20.82,3400.251256,-4531.6125,-12.7266218,82.16959617,-808.0048086,0,0,0,0,23147.56005,0,7.594343847
38.72,20.93,3418.21608,16647.8125,46.50814792,91.65649105,1389.011727,16647.8125,1389.011727,1462.117607,58.48470428,23206.04475,0.019187895,7.613531742
38.76,21.13,3450.879397,30493.5,84.38181748,95.9587602,1232.315459,30493.5,1232.315459,1297.174167,51.8869667,23257.93172,0.017023283,7.630555025
38.8,21.33,3483.542714,30783.5,84.38557973,95.8953359,1263.559274,30783.5,1263.559274,1330.062394,53.20249575,23311.13421,0.017454887,7.648009912
38.84,21.5,3511.306533,26393.9875,71.78069256,94.6753961,1405.375287,26393.9875,1405.375287,1479.342408,59.17369631,23370.30791,0.019413942,7.667423854
38.88,21.66,3537.437186,25032.8,67.57593676,94.1502802,1464.348659,25032.8,1464.348659,1541.419641,61.65678563,23431.96469,0.020228604,7.687652459
38.92,21.83,3565.201005,26800.7125,71.7849995,94.54243035,1462.667552,26800.7125,1462.667552,1539.650054,61.58600217,23493.5507,0.020205381,7.70785784
38.96,21.96,3586.432161,20636.0375,54.945872,92.40020798,1568.295932,20636.0375,1568.295932,1650.837823,66.03351293,23559.58421,0.021664538,7.729522378
39,22.11,3610.929648,23963.0625,63.37160045,93.44683797,1570.338314,23963.0625,1570.338314,1652.987699,66.11950795,23625.70372,0.021692752,7.75121513
39.04,22.24,3632.160804,20899.9375,54.94792565,92.25548542,1618.598707,20899.9375,1618.598707,1703.788112,68.1515245,23693.85524,0.022359424,7.773574554
39.08,22.41,3659.924623,27515.5625,71.79226189,94.28943141,1571.295068,27515.5625,1571.295068,1653.994809,66.15979235,23760.01503,0.021705969,7.795280523
39.12,22.56,3684.422111,24452.4375,63.37590289,93.22500295,1656.651919,24452.4375,1656.651919,1743.844125,69.75376502,23829.7688,0.022885094,7.818165616
39.16,22.66,3700.753769,16392.25,42.29799298,90.02037457,1635.885149,16392.25,1635.885149,1721.984368,68.87937471,23898.64817,0.02259822,7.840763837
39.2,22.83,3728.517588,28033.2125,71.7972905,94.0909451,1656.497916,28033.2125,1656.497916,1743.682017,69.74728067,23968.39545,0.022882966,7.863646803
39.24,22.94,3746.482412,18250.7875,46.51888454,90.55505787,1723.776318,18250.7875,1723.776318,1814.501387,72.58005548,24040.97551,0.023812354,7.887459157
39.28,23.07,3767.713568,21682.2125,54.95372035,91.79037232,1780.028919,21682.2125,1780.028919,1873.714651,74.94858605,24115.9241,0.024589431,7.912048588
39.32,23.24,3795.477387,28538.5375,71.80202407,93.8847153,1745.212817,28538.5375,1745.212817,1837.066124,73.48264495,24189.40674,0.024108479,7.936157067
39.36,23.36,3815.075377,20271,50.73917864,90.96953791,1830.56497,20271,1830.56497,1926.910495,77.0764198,24266.48316,0.025287539,7.961444607
39.4,23.52,3841.20603,27190.4,67.59574775,93.2373063,1838.803467,27190.4,1838.803467,1935.582596,77.42330386,24343.90646,0.025401346,7.986845953
39.44,23.59,3852.638191,11954.1625,29.63004505,86.96828288,1557.83264,11954.1625,1557.83264,1639.823832,65.59295328,24409.49942,0.021519998,8.008365951
39.48,23.7,3870.603015,18856.8875,46.52246968,90.05467011,1875.379668,18856.8875,1875.379668,1974.083861,78.96335445,24488.46277,0.025906612,8.034272563
