Time,Speed KMH,Speed MPS,Energy ,Delta,Power,Power Pos
1038.4,32.004,8.89,11459.6545,-2183.3955,-21833.955,0
1038.5,32.4,9,11745,285.3455,2853.455,2853.455
1038.6,32.724,9.09,11981.0745,236.0745,2360.745,2360.745
1038.7,33.624,9.34,12649.162,668.0875,6680.875,6680.875
1038.8,32.724,9.09,11981.0745,-668.0875,-6680.875,0
1038.9,35.244,9.79,13897.3945,1916.32,19163.2,19163.2
1039,34.56,9.6,13363.2,-534.1945,-5341.945,0
1039.1,35.856,9.96,14384.232,1021.032,10210.32,10210.32
1039.2,36.54,10.15,14938.2625,554.0305,5540.305,5540.305
1039.3,36.828,10.23,15174.6705,236.408,2364.08,2364.08
1039.4,38.844,10.79,16881.4945,1706.824,17068.24,17068.24
1039.5,39.78,11.05,17704.8625,823.368,8233.68,8233.68
1039.6,41.436,11.51,19209.6145,1504.752,15047.52,15047.52
1039.7,42.84,11.9,20533.45,1323.8355,13238.355,13238.355
1039.8,44.388,12.33,22044.1905,1510.7405,15107.405,15107.405
1039.9,46.764,12.99,24467.3145,2423.124,24231.24,24231.24
1040,48.276,13.41,26075.0745,1607.76,16077.6,16077.6
1040.1,51.012,14.17,29114.3905,3039.316,30393.16,30393.16
1040.2,52.92,14.7,31333.05,2218.6595,22186.595,22186.595
1040.3,53.532,14.87,32061.9505,728.9005,7289.005,7289.005
1040.4,55.656,15.46,34656.682,2594.7315,25947.315,25947.315
1040.5,58.032,16.12,37678.888,3022.206,30222.06,30222.06
1040.6,59.94,16.65,40197.2625,2518.3745,25183.745,25183.745
1040.7,61.452,17.07,42250.8105,2053.548,20535.48,20535.48
1040.8,61.416,17.06,42201.322,-49.4885,-494.885,0
1040.9,60.048,16.68,40342.248,-1859.074,-18590.74,0
1041,58.14,16.15,37819.2625,-2522.9855,-25229.855,0
1041.1,56.196,15.61,35332.4545,-2486.808,-24868.08,0
1041.2,54.828,15.23,33633.1705,-1699.284,-16992.84,0
1041.3,53.244,14.79,31717.8945,-1915.276,-19152.76,0
1041.4,51.336,14.26,29485.402,-2232.4925,-22324.925,0
1041.5,49.572,13.77,27493.8705,-1991.5315,-19915.315,0
1041.6,49.068,13.63,26937.6505,-556.22,-5562.2,0
1041.7,47.772,13.27,25533.4705,-1404.18,-14041.8,0
1041.8,47.484,13.19,25226.5345,-306.936,-3069.36,0
1041.9,48.312,13.42,26113.978,887.4435,8874.435,8874.435
1042,47.304,13.14,25035.642,-1078.336,-10783.36,0
1042.1,45.072,12.52,22728.808,-2306.834,-23068.34,0
1042.2,45.072,12.52,22728.808,0,0,0
1042.3,44.136,12.26,21794.602,-934.206,-9342.06,0
1042.4,42.696,11.86,20395.642,-1398.96,-13989.6,0
1042.5,40.212,11.17,18091.4905,-2304.1515,-23041.515,0
1042.6,37.224,10.34,15502.762,-2588.7285,-25887.285,0
1042.7,34.164,9.49,13058.7145,-2444.0475,-24440.475,0
1042.8,34.092,9.47,13003.7305,-54.984,-549.84,0
1042.9,35.424,9.84,14039.712,1035.9815,10359.815,10359.815
1043,36.756,10.21,15115.3945,1075.6825,10756.825,10756.825
1043.1,36.756,10.21,15115.3945,0,0,0
1043.2,37.476,10.41,15713.3745,597.98,5979.8,5979.8
1043.3,38.124,10.59,16261.4745,548.1,5481,5481
1043.4,40.176,11.16,18059.112,1797.6375,17976.375,17976.375
1043.5,40.716,11.31,18547.8345,488.7225,4887.225,4887.225
1043.6,43.704,12.14,21370.042,2822.2075,28222.075,28222.075
1043.7,44.604,12.39,22259.2545,889.2125,8892.125,8892.125
1043.8,45.396,12.61,23056.7545,797.5,7975,7975
1043.9,45.108,12.53,22765.1305,-291.624,-2916.24,0
1044,44.352,12.32,22008.448,-756.6825,-7566.825,0
1044.1,42.588,11.83,20292.5905,-1715.8575,-17158.575,0
1044.2,42.84,11.9,20533.45,240.8595,2408.595,2408.595
1044.3,44.316,12.31,21972.7345,1439.2845,14392.845,14392.845
1044.4,43.992,12.22,21652.618,-320.1165,-3201.165,0
1044.5,43.848,12.18,21511.098,-141.52,-1415.2,0
1044.6,44.316,12.31,21972.7345,461.6365,4616.365,4616.365
1044.7,43.56,12.1,21229.45,-743.2845,-7432.845,0
1044.8,43.812,12.17,21475.7905,246.3405,2463.405,2463.405
1044.9,44.568,12.38,22223.338,747.5475,7475.475,7475.475
1045,44.28,12.3,21937.05,-286.288,-2862.88,0
1045.1,45.252,12.57,22910.7105,973.6605,9736.605,9736.605
1045.2,48.168,13.38,25958.538,3047.8275,30478.275,30478.275
1045.3,48.816,13.56,26661.672,703.134,7031.34,7031.34
1045.4,51.624,14.34,29817.162,3155.49,31554.9,31554.9
1045.5,53.856,14.96,32451.232,2634.07,26340.7,26340.7
1045.6,54.972,15.27,33810.0705,1358.8385,13588.385,13588.385
1045.7,56.376,15.66,35559.162,1749.0915,17490.915,17490.915
1045.8,57.456,15.96,36934.632,1375.47,13754.7,13754.7
1045.9,59.076,16.41,39046.7745,2112.1425,21121.425,21121.425
1046,59.508,16.53,39619.9305,573.156,5731.56,5731.56
1046.1,61.308,17.03,42053.0305,2433.1,24331,24331
1046.2,61.596,17.11,42449.0545,396.024,3960.24,3960.24
1046.3,61.884,17.19,42846.9345,397.88,3978.8,3978.8
1046.4,62.244,17.29,43346.8945,499.96,4999.6,4999.6
1046.5,62.352,17.32,43497.448,150.5535,1505.535,1505.535
1046.6,62.892,17.47,44254.1305,756.6825,7566.825,7566.825
1046.7,63,17.5,44406.25,152.1195,1521.195,1521.195
1046.8,63.144,17.54,44609.482,203.232,2032.32,2032.32
1046.9,61.488,17.08,42300.328,-2309.154,-23091.54,0
1047,60.012,16.67,40293.8905,-2006.4375,-20064.375,0
1047.1,58.356,16.21,38100.7945,-2193.096,-21930.96,0
1047.2,57.132,15.87,36519.2505,-1581.544,-15815.44,0
1047.3,55.476,15.41,34432.8745,-2086.376,-20863.76,0
1047.4,49.752,13.82,27693.898,-6738.9765,-67389.765,0
1047.5,47.124,13.09,24845.4745,-2848.4235,-28484.235,0
1047.6,44.136,12.26,21794.602,-3050.8725,-30508.725,0
1047.7,41.796,11.61,19544.8545,-2249.7475,-22497.475,0
1047.8,40.356,11.21,18221.2945,-1323.56,-13235.6,0
1047.9,43.632,12.12,21299.688,3078.3935,30783.935,30783.935
1048,42.228,11.73,19950.9705,-1348.7175,-13487.175,0
1048.1,39.096,10.86,17101.242,-2849.7285,-28497.285,0
1048.2,38.088,10.58,16230.778,-870.464,-8704.64,0
1048.3,36.432,10.12,14850.088,-1380.69,-13806.9,0
1048.4,35.424,9.84,14039.712,-810.376,-8103.76,0
1048.5,33.516,9.31,12568.0345,-1471.6775,-14716.775,0
1048.6,32.796,9.11,12033.8545,-534.18,-5341.8,0
1048.7,31.104,8.64,10824.192,-1209.6625,-12096.625,0
1048.8,30.924,8.59,10699.2745,-124.9175,-1249.175,0
1048.9,30.096,8.36,10133.992,-565.2825,-5652.825,0
1049,29.196,8.11,9536.9545,-597.0375,-5970.375,0
1049.1,27.684,7.69,8574.7345,-962.22,-9622.2,0
1049.2,26.928,7.48,8112.808,-461.9265,-4619.265,0
1049.3,27.972,7.77,8754.0705,641.2625,6412.625,6412.625
1049.4,28.836,8.01,9303.2145,549.144,5491.44,5491.44
1049.5,31.212,8.67,10899.4905,1596.276,15962.76,15962.76
1049.6,32.256,8.96,11640.832,741.3415,7413.415,7413.415
1049.7,33.804,9.39,12784.9545,1144.1225,11441.225,11441.225
1049.8,35.496,9.86,14096.842,1311.8875,13118.875,13118.875
1049.9,38.268,10.63,16384.5505,2287.7085,22877.085,22877.085
1050,39.564,10.99,17513.1145,1128.564,11285.64,11285.64
1050.1,43.236,12.01,20914.8145,3401.7,34017,34017
1050.2,44.28,12.3,21937.05,1022.2355,10222.355,10222.355
1050.3,45.324,12.59,22983.6745,1046.6245,10466.245,10466.245
1050.4,48.204,13.39,25997.3545,3013.68,30136.8,30136.8
1050.5,49.716,13.81,27653.8345,1656.48,16564.8,16564.8
1050.6,49.14,13.65,27016.7625,-637.072,-6370.72,0
1050.7,49.608,13.78,27533.818,517.0555,5170.555,5170.555
1050.8,50.112,13.92,28096.128,562.31,5623.1,5623.1
1050.9,49.932,13.87,27894.6505,-201.4775,-2014.775,0
