:Time,Speed,Speed Input
1125.36,58.824,61.7
1125.38,59.508,62.5
1125.4,59.508,62.6
1125.42,60.264,62.5
1125.44,60.264,63
1125.46,61.056,62.7
1125.48,61.056,63.3
1125.5,61.992,63.3
1125.52,61.992,64
1125.54,62.712,63.9
1125.56,62.712,64.9
1125.58,63.288,64.6
1125.6,63.288,65.1
1125.62,63.432,65
1125.64,63.432,66.3
1125.66,63.504,66.4
1125.68,63.504,67
1125.7,64.296,67.2
1125.72,64.296,67.6
1125.74,66.06,67.8
1125.76,66.06,67.8
1125.78,67.284,68.6
1125.8,67.284,68.8
1125.82,67.788,69.4
1125.84,67.788,69.9
1125.86,68.076,69.8
1125.88,68.076,70.3
1125.9,68.508,71
1125.92,68.508,70.5
1125.94,69.3,70.8
1125.96,69.3,70.4
1125.98,69.84,69.9
1126,69.84,70.5
1126.02,70.272,70.5
1126.04,70.272,70.8
1126.06,70.668,71
1126.08,70.668,70.6
1126.1,70.308,71.2
1126.12,70.308,71.6
1126.14,69.444,71
1126.16,69.444,72.3
1126.18,69.624,71.9
1126.2,69.624,72.2
1126.22,70.884,72.4
1126.24,70.884,73.2
1126.26,72.18,73.3
1126.28,72.18,73
1126.3,72.828,73.7
1126.32,72.828,73.7
1126.34,73.08,73.3
1126.36,73.08,73.9
1126.38,73.296,74.9
1126.4,73.296,75.5
1126.42,73.836,74.9
1126.44,73.836,76.1
1126.46,74.52,75.7
1126.48,74.52,75.9
1126.5,74.988,75.5
1126.52,74.988,77.1
1126.54,75.6,77.7
1126.56,75.6,77.6
1126.58,76.536,78.2
1126.6,76.536,78.5
1126.62,77.328,79.1
1126.64,77.328,79.5
1126.66,77.976,78.8
1126.68,77.976,79.5
1126.7,78.408,79.9
1126.72,78.408,80.6
1126.74,78.84,79.9
1126.76,78.84,80.6
1126.78,79.56,81.3
1126.8,79.56,81.8
1126.82,79.56,81.8
1126.84,79.56,81.8
1126.86,80.64,82.5
1126.88,80.64,82
1126.9,81.18,82.5
1126.92,81.18,82.7
1126.94,81.648,82.5
1126.96,81.648,83.4
1126.98,82.152,83.8
1127,82.152,84.4
1127.02,82.764,84.4
1127.04,82.764,83.6
1127.06,83.124,84.6
1127.08,83.124,84.6
1127.1,83.34,84.4
1127.12,83.34,85.7
1127.14,83.736,85.9
1127.16,83.736,84.6
1127.18,84.564,85.7
1127.2,84.96,85.4
1127.22,84.96,84.9
1127.24,84.96,84.8
1127.26,84.96,85.1
1127.28,84.96,84.9
1127.3,84.384,85.1
1127.32,84.384,85.4
1127.34,83.484,85.1
1127.36,83.484,85.4
1127.38,83.376,85.6
1127.4,83.376,85.6
1127.42,84.24,85.9
1127.44,84.24,86.1
1127.46,85.14,85.9
1127.48,85.14,86.4
1127.5,86.004,86.4
1127.52,86.004,86.2
1127.54,86.076,86.6
1127.56,86.076,86.6
1127.58,86.148,86.7
1127.6,86.148,86.9
1127.62,86.364,87.5
1127.64,86.364,87.3
1127.66,86.868,87.7
1127.68,87.552,88.5
1127.7,87.552,87.5
1127.72,87.912,88.5
1127.74,87.912,88.3
1127.76,87.912,87.2
1127.78,88.092,88.9
1127.8,88.164,88.9
1127.82,88.164,88.2
1127.84,88.164,89.1
1127.86,88.128,88.6
1127.88,88.128,87.7
1127.9,87.696,88
1127.92,87.696,87.5
1127.94,87.732,87.5
1127.96,87.876,87.8
1127.98,87.876,87.2
1128,87.876,87
1128.02,88.056,87
1128.04,88.056,85.9
1128.06,87.48,84.6
1128.08,87.48,84.7
1128.1,86.328,83.9
1128.12,86.328,83.2
1128.14,85.068,83.2
1128.16,83.736,82.2
1128.18,83.736,81
1128.2,81.972,81
1128.22,81.972,79.2
1128.24,80.46,78.6
1128.26,80.46,77.9
1128.28,80.46,77.3
1128.3,79.164,76.9
1128.32,79.164,77.3
1128.34,77.976,75.5
1128.36,77.976,75.1
1128.38,76.464,75.4
1128.4,76.464,75.5
1128.42,75.096,74.3
1128.44,75.096,74.3
1128.46,73.548,74.3
1128.48,73.548,73
1128.5,72.18,72.6
1128.52,72.18,72.6
1128.54,71.388,71.5
1128.56,71.388,70.8
1128.58,70.776,70.8
1128.6,70.776,71
1128.62,70.38,70.3
1128.64,70.38,70.6
1128.66,69.948,70.5
1128.68,69.948,70.8
1128.7,69.516,70.8
1128.72,69.516,70.3
1128.74,68.976,70.4
1128.76,68.976,69.8
1128.78,69.516,69.1
1128.8,69.516,68.9
1128.82,69.84,68.4
1128.84,69.84,68
1128.86,69.48,67
1128.88,69.48,66.2
1128.9,68.184,66.2
1128.92,68.184,64.7
1128.94,66.744,64.4
1128.96,66.744,63.7
1128.98,65.592,63.9
1129,65.592,63.5
1129.02,64.8,62.2
1129.04,64.8,61.7
1129.06,64.152,61.9
1129.08,64.152,61.9
1129.1,63.936,61.3
1129.12,63.936,61.7
1129.14,63.684,61.4
1129.16,63.684,61.2
1129.18,63.36,60.9
1129.2,63.36,60.5
1129.22,62.748,60.4
1129.24,62.748,60.5
1129.26,61.884,60.8
1129.28,61.884,61.1
1129.3,61.452,60.8
1129.32,61.452,61.4
1129.34,61.236,60.8
1129.36,61.236,61
1129.38,61.2,60.8
1129.4,61.2,61
1129.42,61.128,61.1
1129.44,61.128,60.4
1129.46,61.2,61
1129.48,61.2,61
1129.5,60.912,60.6
1129.52,60.912,60.8
1129.54,60.552,61
1129.56,60.552,60.8
1129.58,60.408,60.6
1129.6,60.408,61.5
1129.62,60.516,61.9
1129.64,60.516,61.7
1129.66,60.408,62.1
1129.68,60.408,61.7
1129.7,60.228,62.1
1129.72,60.228,61.9
1129.74,60.336,62.3
1129.76,60.336,62.3
1129.78,60.156,62
1129.8,60.156,62.1
1129.82,59.976,62.3
1129.84,59.976,62.5
1129.86,59.652,62.1
1129.88,59.652,62.5
1129.9,59.832,62.3
1129.92,59.832,62.3
1129.94,60.552,62.1
1129.96,60.552,62.1
1129.98,61.236,62.6
1130,61.236,62.2
1130.02,61.452,62.2
1130.04,61.452,62.3
1130.06,61.452,62.2
1130.08,61.452,61.9
1130.1,60.804,63
1130.12,60.804,63
1130.14,60.984,63.3
1130.16,60.984,63.4
1130.18,61.524,63.2
1130.2,61.524,64.2
1130.22,62.136,63.9
1130.24,62.136,64
1130.26,62.568,63.9
1130.28,62.568,64.7
1130.3,62.892,64.6
1130.32,62.892,64.9
1130.34,63.072,64.6
1130.36,63.072,65.5
1130.38,63.144,64.9
1130.4,63.144,65
1130.42,63.216,64.3
1130.44,63.216,65.1
1130.46,63.468,64.4
1130.48,63.468,64.6
1130.5,63.72,64.2
1130.52,63.72,64.5
1130.54,63.468,63.3
1130.56,63.468,63.2
1130.58,62.928,62.5
1130.6,62.928,62.6
1130.62,62.172,62.1
1130.64,61.416,62
1130.66,61.416,60.9
1130.68,60.66,60.5
1130.7,60.66,60
1130.72,60.66,59.3
1130.74,60.048,58.6
1130.76,60.048,58.4
1130.78,59.832,57.2
1130.8,59.832,55.9
1130.82,59.652,55
1130.84,59.652,52.5
1130.86,58.824,50.8
1130.88,58.824,49.6
1130.9,57.312,47.7
1130.92,57.312,47.5
1130.94,56.088,46.9
1130.96,56.088,45.6
1130.98,54.576,44.6
1131,54.576,43.4
1131.02,53.208,42.1
1131.04,53.208,38.8
1131.06,51.696,35.5
1131.08,51.696,30.9
1131.1,50.22,27.5
1131.12,50.22,24.5
1131.14,48.924,20.8
1131.16,47.52,15.3
1131.18,47.52,10
1131.2,47.52,10
1131.22,45.864,10
1131.24,45.864,10
1131.26,44.208,10
1131.28,44.208,10
1131.3,42.624,10
1131.32,42.624,1.6
1131.34,41.148,21
1131.36,41.148,25.9
1131.38,39.816,31.9
1131.4,39.816,33.2
1131.42,38.268,33.7
1131.44,38.268,34.6
1131.46,37.116,35.5
1131.48,37.116,35.7
1131.5,36.864,36.4
1131.52,36.864,37.7
1131.54,36.72,37.9
1131.56,36.72,39.1
1131.58,37.008,39.7
1131.6,37.296,40.4
1131.62,37.296,40.1
1131.64,37.764,40.2
1131.66,37.764,40.1
1131.68,37.764,39.6
1131.7,38.052,39
1131.72,38.052,38.4
1131.74,38.196,38
1131.76,38.196,37.8
1131.78,38.016,37.8
1131.8,38.016,38
1131.82,37.476,38.6
1131.84,37.476,39.2
1131.86,37.512,39.8
1131.88,37.512,40
1131.9,37.332,39.7
1131.92,37.332,40.1
1131.94,37.728,39.9
1131.96,37.728,40.2
1131.98,38.268,40.5
1132,38.88,40.9
1132.02,38.88,41.5
1132.04,39.312,41.8
1132.06,39.312,41.5
1132.08,39.78,41.7
1132.1,39.78,41.3
1132.12,40.212,42
1132.14,40.212,42.2
1132.16,40.68,42.5
1132.18,40.68,42.7
1132.2,40.644,42.9
1132.22,40.644,42.8
1132.24,40.608,43.5
1132.26,40.608,43.5
1132.28,40.608,43.7
1132.3,41.004,43.2
1132.32,41.688,43
1132.34,41.688,42.7
1132.36,42.084,43
1132.38,42.084,43.3
1132.4,41.904,43.6
1132.42,41.904,43.8
1132.44,40.968,44
1132.46,40.968,43.9
1132.48,40.68,44.5
1132.5,40.68,45
1132.52,41.112,45
1132.54,41.112,44.6
1132.56,42.624,45.1
1132.58,42.624,45.2
1132.6,43.668,45.6
1132.62,43.668,46.1
1132.64,44.532,46.5
1132.66,44.532,47.1
1132.68,44.928,47.7
1132.7,44.928,48
1132.72,45.072,48
1132.74,45.072,47.7
1132.76,45.288,47.2
1132.78,45.288,47.8
1132.8,45.432,47.7
1132.82,45.432,48.2
1132.84,46.008,48.2
1132.86,46.008,48.8
1132.88,46.656,49.3
1132.9,46.656,49.5
1132.92,47.16,49.7
1132.94,47.16,50
1132.96,47.772,50.4
1132.98,47.772,50.6
1133,48.528,50.8
1133.02,48.528,51.4
1133.04,49.392,51.8
1133.06,49.392,52.5
1133.08,50.652,52.9
1133.1,50.652,53.1
1133.12,51.66,53.7
1133.14,51.66,54.1
1133.16,52.488,54.9
1133.18,52.488,55.2
1133.2,53.1,54.7
1133.22,53.1,55
1133.24,53.856,54.6
1133.26,53.856,54.7
1133.28,53.856,54.1
1133.3,54.504,53.6
1133.32,54.468,53.1
1133.34,54.468,52.7
1133.36,53.568,51.3
1133.38,53.568,50.5
1133.4,53.568,49.9
1133.42,52.632,49.6
1133.44,51.444,48.3
1133.46,51.444,47.5
1133.48,50.436,47.1
1133.5,50.436,45.8
1133.52,49.572,46.4
1133.54,49.572,46.2
1133.56,48.852,45
1133.58,48.852,42
1133.6,47.808,40.2
1133.62,47.808,39.9
1133.64,46.512,42.4
1133.66,46.512,41.7
1133.68,45.072,39.5
1133.7,45.072,37.9
1133.72,43.452,38.6
1133.74,43.452,37.7
1133.76,43.452,36.2
1133.78,41.976,34.2
1133.8,40.572,31.1
1133.82,40.572,25.6
1133.84,38.952,23.2
1133.86,38.952,22.2
1133.88,37.368,23.6
1133.9,37.368,29.6
1133.92,35.28,29.3
1133.94,35.28,25.5
1133.96,33.156,30.9
1133.98,33.156,30.2
1134,31.5,29.5
1134.02,31.5,29.3
1134.04,30.744,29
1134.06,30.744,28.2
1134.08,30.636,28.2
1134.1,30.636,27.9
1134.12,29.88,27.5
1134.14,29.88,27.8
1134.16,29.16,27.4
1134.18,29.16,27.3
1134.2,28.8,27.2
1134.22,28.8,27.4
1134.24,28.8,27.2
1134.26,28.8,27.3
1134.28,28.8,26.9
1134.3,29.124,26.6
1134.32,29.124,26.3
1134.34,30.024,26
1134.36,30.276,26
1134.38,30.276,25.9
1134.4,30.276,25.8
1134.42,29.664,25.8
1134.44,29.664,25.2
1134.46,28.908,25.5
1134.48,27.972,25.2
1134.5,27.972,25.1
1134.52,27.504,24.9
1134.54,27.504,24.9
1134.56,27.18,24.6
1134.58,27.18,24.4
1134.6,27.18,24.1
1134.62,27.18,24.2
1134.64,27,24.1
1134.66,27,23.8
1134.68,26.64,24
1134.7,26.64,23.6
1134.72,25.704,23.5
1134.74,25.704,23.3
1134.76,24.732,23.1
1134.78,24.732,22.9
1134.8,24.768,22.7
1134.82,24.768,22.7
1134.84,24.732,23.1
1134.86,24.732,23.4
1134.88,25.128,23.1
1134.9,25.128,23.3
1134.92,25.308,23.5
1134.94,25.308,23.7
1134.96,24.804,23.8
1134.98,24.804,23.8
1135,25.308,23.6
1135.02,25.308,23.4
1135.04,25.02,23.2
1135.06,25.02,23.2
1135.08,25.128,23.6
1135.1,25.128,23.5
1135.12,25.74,23.6
1135.14,25.74,23.4
1135.16,26.964,23.6
1135.18,26.964,23.8
1135.2,27.504,23.9
1135.22,27.504,23.7
1135.24,27,23.6
1135.26,27,23.4
1135.28,27,23.6
1135.3,26.748,23.6
1135.32,26.748,23.6
1135.34,26.748,23.8
1135.36,26.856,23.6
1135.38,26.856,23.8
1135.4,26.856,24.1
1135.42,26.856,24.3
1135.44,26.64,24.3
1135.46,26.64,24.3
1135.48,26.64,24.6
1135.5,26.496,24.7
1135.52,26.676,24.6
1135.54,26.676,24.4
1135.56,26.568,24.4
1135.58,26.568,24.6
1135.6,26.064,24.4
1135.62,26.064,24.7
1135.64,25.632,24.9
1135.66,25.632,25.3
1135.68,25.848,25.4
1135.7,25.848,25.9
1135.72,26.46,26.3
1135.74,26.46,26.6
1135.76,27.396,27.2
1135.78,27.396,27.5
1135.8,28.08,27.6
1135.82,28.08,28.4
1135.84,28.692,28.7
1135.86,28.692,28.8
1135.88,29.232,29.2
1135.9,29.232,29.4
1135.92,29.7,29.4
1135.94,29.7,29.7
1135.96,29.916,29.9
1135.98,29.916,30.2
1136,30.312,30.5
1136.02,30.312,30.8
1136.04,30.816,30.9
1136.06,30.816,31.4
1136.08,31.248,31.8
1136.1,31.248,32.2
1136.12,31.896,32.3
1136.14,31.896,32.5
1136.16,32.508,33.2
1136.18,32.508,33.5
1136.2,33.228,33.9
1136.22,33.228,34.5
1136.24,33.84,34.4
1136.26,33.84,35.2
1136.28,33.84,35.5
1136.3,34.416,35.8
1136.32,35.028,36.1
1136.34,35.028,36.5
1136.36,35.784,37.1
1136.38,35.784,37.4
1136.4,35.784,38.1
1136.42,36.54,38.3
1136.44,36.54,39
1136.46,37.548,39.4
1136.48,37.548,39.4
1136.5,38.772,40.3
1136.52,39.528,40.5
1136.54,39.528,40.9
1136.56,40.284,41.3
1136.58,40.284,42.3
1136.6,41.076,42.6
1136.62,41.076,43.2
1136.64,42.3,43.2
1136.66,42.3,43.7
1136.68,43.416,44.3
1136.7,43.416,44.9
1136.72,44.352,45.1
1136.74,44.352,45.8
1136.76,44.892,46.1
1136.78,44.892,47
1136.8,45.54,47.4
1136.82,45.54,47.9
1136.84,46.26,48.5
1136.86,46.26,48.5
1136.88,47.304,49.1
1136.9,47.304,49.9
1136.92,47.304,50.4
1136.94,48.348,50.7
1136.96,49.5,51.8
1136.98,49.5,52.3
1137,50.616,53
1137.02,50.616,53.8
1137.04,51.696,54.6
1137.06,51.696,54.5
1137.08,52.776,55.5
1137.1,52.776,56.4
1137.12,53.676,56.7
1137.14,53.676,57.4
1137.16,54.576,57.4
1137.18,54.576,57.4
1137.2,55.8,57.4
1137.22,55.8,57.2
1137.24,56.556,57.7
1137.26,56.556,57.2
1137.28,56.556,57.3
1137.3,56.844,57.2
1137.32,56.844,57
1137.34,56.088,56.7
1137.36,56.088,56.3
1137.38,55.116,55.7
1137.4,55.116,55.3
1137.42,54.18,55.2
1137.44,54.18,54.6
1137.46,53.64,54.6
1137.48,53.64,54.5
1137.5,53.28,54.7
1137.52,52.92,54.1
1137.54,52.92,54.5
1137.56,52.92,54.8
1137.58,52.596,54.8
1137.6,52.596,55.2
1137.62,52.452,55.1
1137.64,52.452,55.4
1137.66,52.488,54.9
1137.68,52.488,55
1137.7,52.776,55.2
1137.72,52.776,55
1137.74,52.92,54.4
1137.76,52.92,54.8
1137.78,52.812,54.6
1137.8,52.776,55
1137.82,52.776,54.6
1137.84,52.524,54.9
1137.86,52.524,55.2
1137.88,52.524,55.1
1137.9,52.344,55.2
1137.92,52.128,55.6
1137.94,52.128,55.7
1137.96,52.236,55.5
1137.98,52.236,55.6
1138,52.236,56
1138.02,52.812,55.8
1138.04,52.812,56.2
1138.06,53.244,56.3
1138.08,53.244,57.1
1138.1,53.892,56.9
1138.12,54.792,57.4
1138.14,54.792,57.4
1138.16,55.116,57.2
1138.18,55.116,57
1138.2,55.26,56.9
1138.22,55.26,56.6
1138.24,54.756,56.2
1138.26,54.756,56.4
1138.28,54.756,56.2
1138.3,54.612,56.4
1138.32,54.612,56.4
1138.34,54.756,56.2
1138.36,54.756,56.1
1138.38,55.476,56.2
1138.4,55.476,56
1138.42,56.304,55.6
1138.44,56.304,55.9
1138.46,56.484,55.2
1138.48,56.232,54.2
1138.5,56.232,53.9
1138.52,55.44,53.1
1138.54,55.44,53
1138.56,54.684,52.4
1138.58,54.684,52.2
1138.6,53.712,52.1
1138.62,53.712,51.4
1138.64,53.712,51.8
1138.66,53.172,51.5
1138.68,53.172,51.6
1138.7,52.992,52.2
1138.72,52.992,52.3
1138.74,53.532,52.6
1138.76,53.532,52.3
1138.78,54.756,52.5
1138.8,54.756,53.5
1138.82,55.944,53.9
1138.84,55.944,54.2
1138.86,56.88,54.8
1138.88,56.88,55.5
1138.9,57.492,55.8
1138.92,57.492,56.7
1138.94,58.032,57.4
1138.96,58.572,57.5
1138.98,58.572,57.7
1139,59.256,57.8
1139.02,59.256,58.6
1139.04,59.256,59.2
1139.06,60.3,60.2
1139.08,60.3,60.5
1139.1,61.164,61.4
1139.12,61.164,61.1
1139.14,61.812,61.2
1139.16,62.424,62
1139.18,62.424,63.1
1139.2,62.424,64.2
1139.22,63.252,64.7
1139.24,63.252,65.8
1139.26,64.152,66.5
1139.28,64.152,67.3
1139.3,65.124,67.6
1139.32,65.124,68.4
1139.34,65.952,69.1
1139.36,66.816,68.9
1139.38,66.816,69.8
1139.4,66.816,69.4
1139.42,67.68,69.1
1139.44,68.292,70.1
1139.46,68.292,70.5
1139.48,68.832,70.8
1139.5,68.832,71.2
1139.52,69.372,70.8
1139.54,69.372,71.7
1139.56,69.912,72.4
1139.58,69.912,72.1
1139.6,70.776,73.6
1139.62,70.776,73.2
1139.64,71.532,73.5
1139.66,71.532,73.6
1139.68,72.144,74.7
1139.7,72.144,75.1
1139.72,72.54,74.7
1139.74,72.54,75.7
1139.76,73.116,75.9
1139.78,73.116,76.3
1139.8,73.728,76.3
1139.82,73.728,76.7
1139.84,74.052,76.9
1139.86,74.052,77.1
1139.88,74.52,77.1
1139.9,74.52,77.5
1139.92,74.592,76.7
1139.94,74.592,77.3
1139.96,74.484,76.5
1139.98,74.484,76.4
1140,74.484,76.1
1140.02,74.484,76.5
1140.04,74.664,76.7
1140.06,74.664,76.1
1140.08,74.556,76.3
1140.1,74.556,76.4
1140.12,74.556,76.7
1140.14,74.088,76.5
1140.16,74.088,76.3
1140.18,73.728,75.7
1140.2,73.692,76.7
1140.22,73.692,76.7
1140.24,74.052,76.9
1140.26,74.052,76.4
1140.28,74.052,76.9
1140.3,74.556,76.7
1140.32,74.556,77.1
1140.34,74.952,76.5
1140.36,75.024,76.5
1140.38,75.024,76.3
1140.4,75.024,76.1
1140.42,74.664,75.3
1140.44,74.304,75.3
1140.46,74.304,75.3
1140.48,73.8,74.9
1140.5,73.8,73.8
1140.52,73.188,73
1140.54,73.188,73.6
1140.56,73.188,72.6
1140.58,72.324,72.2
1140.6,72.324,72.1
1140.62,71.316,71
1140.64,71.316,70.3
1140.66,70.74,70.3
1140.68,70.74,69.1
1140.7,70.272,69
1140.72,70.272,67.8
1140.74,69.696,66.7
1140.76,69.696,66.7
1140.78,68.868,65.5
1140.8,67.5,64.1
1140.82,67.5,63
1140.84,67.5,62.6
1140.86,66.132,61.7
1140.88,66.132,60.1
1140.9,65.016,60.5
1140.92,63.828,59.7
1140.94,63.828,59.7
1140.96,62.748,59.8
1140.98,62.748,59.5
1141,62.748,59.3
1141.02,61.524,58.2
1141.04,61.524,58.4
1141.06,60.624,58.1
1141.08,60.624,57.2
1141.1,59.832,56.8
1141.12,59.832,57
1141.14,59.22,56.3
1141.16,58.32,56.3
1141.18,58.32,55.8
1141.2,58.32,54.9
1141.22,57.78,54.4
1141.24,57.78,53.7
1141.26,57.132,53.9
1141.28,57.132,53.8
1141.3,56.448,52.6
1141.32,56.448,53
1141.34,55.836,52.7
1141.36,55.836,53.1
1141.38,55.44,53
1141.4,55.44,53.1
1141.42,55.584,53.4
1141.44,55.692,53.3
1141.46,55.692,52.7
1141.48,55.692,52.9
1141.5,56.196,53.2
1141.52,57.24,53.5
1141.54,57.24,55.1
1141.56,58.212,56.6
1141.58,58.212,57.3
1141.6,58.212,57.4
1141.62,58.932,58.2
1141.64,58.932,59.4
1141.66,59.184,59.6
1141.68,59.184,60.8
1141.7,59.292,61.3
1141.72,60.048,61.9
1141.74,60.048,62.7
1141.76,61.272,62.6
1141.78,61.272,64
1141.8,61.272,64.1
1141.82,62.352,64.7
1141.84,62.352,64.3
1141.86,63.468,64.9
1141.88,64.152,64.8
1141.9,64.152,65.5
1141.92,64.512,65
1141.94,64.512,65.8
1141.96,64.368,66.2
1141.98,64.368,66.6
1142,64.368,66.5
1142.02,64.404,66.4
1142.04,64.404,66.7
1142.06,64.656,66.9
1142.08,64.656,67
1142.1,65.268,66.8
1142.12,65.268,67.2
1142.14,65.808,66.7
1142.16,65.808,67.6
1142.18,65.736,67.2
1142.2,65.736,67.3
1142.22,65.376,67.2
1142.24,65.376,67.5
1142.26,65.196,67
1142.28,65.196,66.4
1142.3,65.088,67.2
1142.32,65.088,66.7
1142.34,65.088,66.5
1142.36,65.088,65.7
1142.38,65.052,66.1
1142.4,65.052,65.8
1142.42,64.584,65.8
1142.44,63.756,64.7
1142.46,63.756,64.5
1142.48,62.784,63.9
1142.5,62.784,63.9
1142.52,62.784,63.1
1142.54,62.064,63.3
1142.56,62.064,63
1142.58,61.668,63
1142.6,61.596,62.2
1142.62,61.596,62.7
1142.64,61.452,62.1
1142.66,61.452,61.3
1142.68,61.2,61.4
1142.7,61.2,60.8
1142.72,60.768,61
1142.74,60.768,60.5
1142.76,60.084,60.2
1142.78,60.084,60
1142.8,59.22,59.2
1142.82,59.22,59
1142.84,58.572,58.5
1142.86,58.572,58
1142.88,58.032,57.8
1142.9,58.032,57.6
1142.92,57.636,57
1142.94,57.636,56.9
1142.96,57.06,56.3
1142.98,57.06,56
1143,56.628,55.9
1143.02,56.628,55.4
1143.04,56.196,54.5
1143.06,56.196,54.2
1143.08,55.512,53.8
1143.1,55.512,53.1
1143.12,55.044,52.8
1143.14,55.044,52.4
1143.16,54.936,52.2
1143.18,54.936,51.7
1143.2,54.036,51.4
1143.22,54.036,51.1
1143.24,52.884,50.8
1143.26,52.884,50.8
1143.28,52.884,50.8
1143.3,52.308,50.8
1143.32,52.344,51.2
1143.34,52.344,51.6
1143.36,53.46,51.9
1143.38,53.46,51.7
1143.4,54.216,51.4
1143.42,54.216,51.3
1143.44,54.936,51.1
1143.46,54.936,51.1
1143.48,55.98,52.5
1143.5,55.98,53.8
1143.52,56.916,54.5
1143.54,56.916,55.2
1143.56,57.204,55.6
1143.58,57.204,56.1
1143.6,57.564,56.9
1143.62,57.564,58.8
1143.64,58.068,59
1143.66,58.068,60
1143.68,58.968,61.3
1143.7,58.968,62.2
1143.72,59.832,63.6
1143.74,59.832,63.3
1143.76,60.912,64.2
1143.78,60.912,64.1
1143.8,62.172,64.4
1143.82,62.172,64
1143.84,62.856,64.3
1143.86,62.856,64.4
1143.88,63.18,64.8
1143.9,63.18,64.4
1143.92,63.54,65.5
1143.94,63.54,66.1
1143.96,63.756,66.9
1143.98,63.756,66.5
1144,63.972,66.9
1144.02,63.972,67
1144.04,64.296,67.2
1144.06,64.296,67.5
1144.08,64.764,67.3
1144.1,64.764,67.5
1144.12,65.268,67.2
1144.14,65.268,67.8
1144.16,65.592,67.2
1144.18,65.592,67.2
1144.2,65.556,66.8
1144.22,65.556,67.2
1144.24,65.304,66.8
1144.26,65.304,66.4
1144.28,65.304,67.2
1144.3,65.196,66.9
1144.32,64.908,66.8
1144.34,64.908,66.2
1144.36,64.8,66.2
1144.38,64.8,65.8
1144.4,64.8,65.8
1144.42,64.8,65.5
1144.44,64.692,65.6
1144.46,64.692,65.5
1144.48,64.692,65.6
1144.5,64.44,65.8
1144.52,64.26,65.3
1144.54,64.26,65.8
1144.56,64.296,65.8
1144.58,64.296,66.1
1144.6,64.44,65.5
1144.62,64.44,65.9
1144.64,64.476,65.5
1144.66,64.476,65
1144.68,64.296,64.2
1144.7,64.296,64.2
1144.72,63.756,63.7
1144.74,63.756,63.4
1144.76,62.748,62.5
1144.78,62.748,62.6
1144.8,61.92,62
1144.82,61.92,61.4
1144.84,61.236,61
1144.86,61.236,60.5
1144.88,60.624,59.6
1144.9,60.624,59.1
1144.92,60.156,58.9
1144.94,60.156,59.1
1144.96,59.616,58.6
1144.98,59.616,58.3
1145,59.148,57.9
1145.02,59.148,56.9
1145.04,58.572,56.8
1145.06,58.572,56.6
1145.08,57.996,55.9
1145.1,57.996,55.9
1145.12,57.492,56.2
1145.14,57.492,55.9
1145.16,57.096,56.1
1145.18,57.096,56.1
1145.2,56.988,55.8
1145.22,56.988,55.9
1145.24,56.7,55.7
1145.26,56.7,56.4
1145.28,56.7,56.4
1145.3,56.448,56.7
1145.32,56.844,57
1145.34,56.844,57.4
1145.36,57.384,57.7
1145.38,57.384,58
1145.4,57.384,58.2
1145.42,58.248,58
1145.44,59.04,58.6
1145.46,59.04,58.2
1145.48,59.472,58.5
1145.5,59.472,58.4
1145.52,59.256,59
1145.54,59.256,59.1
1145.56,58.896,58.8
1145.58,58.896,59
1145.6,59.148,59.1
1145.62,59.148,59.6
1145.64,59.904,60
1145.66,59.904,60.9
1145.68,60.696,60.2
1145.7,60.696,60.9
1145.72,61.236,60.2
1145.74,61.236,60.4
1145.76,61.272,60.4
1145.78,61.272,60.6
1145.8,61.02,60.7
1145.82,61.02,60.1
1145.84,61.056,61
1145.86,61.056,61
1145.88,61.2,60.8
1145.9,61.2,60.8
1145.92,61.128,60.8
1145.94,61.128,60.5
1145.96,61.344,60
1145.98,61.344,60
1146,61.344,60.4
1146.02,61.344,59.7
1146.04,60.66,59.6
1146.06,60.66,59.2
1146.08,59.472,58.1
1146.1,59.472,58.3
1146.12,58.32,57.8
1146.14,58.32,57.3
1146.16,57.6,57.5
1146.18,57.6,57.4
1146.2,57.096,56.2
1146.22,57.096,56.2
1146.24,56.592,55.8
1146.26,56.592,54.6
1146.28,56.592,54.5
1146.3,55.692,54.2
1146.32,54.864,54.2
1146.34,54.864,53.3
1146.36,54,53.1
1146.38,54,53
1146.4,54,52.5
1146.42,52.956,51.4
1146.44,51.804,51.3
1146.46,51.804,50.9
1146.48,50.832,50.8
1146.5,50.832,50.3
1146.52,49.932,49.9
1146.54,49.932,49.2
1146.56,48.924,48.3
1146.58,48.924,47.7
1146.6,47.664,47.1
1146.62,47.664,47
1146.64,46.548,46.5
1146.66,46.548,46.2
1146.68,45.576,45.7
1146.7,45.576,44.9
1146.72,44.568,44.7
1146.74,44.568,44.6
1146.76,43.812,44.3
1146.78,43.812,43.8
1146.8,43.02,43.9
1146.82,43.02,43.3
1146.84,42.12,43.1
1146.86,42.12,43
1146.88,41.544,42.9
1146.9,41.544,42.7
1146.92,41.04,42.8
1146.94,41.04,42.3
1146.96,40.572,42.1
1146.98,40.572,41.6
1147,39.996,41.4
1147.02,39.996,40.9
1147.04,39.24,40.5
1147.06,39.24,40.2
1147.08,38.556,39.7
1147.1,38.556,39.6
1147.12,37.98,39.3
1147.14,37.98,38.8
1147.16,37.548,38.3
1147.18,37.548,38.3
1147.2,37.044,38.2
1147.22,37.044,38
1147.24,36.216,38
1147.26,36.216,37.7
1147.28,36.216,37.2
