Time,SpeedMPS,RPM,PowerW,Torque,RpmFiltered,Efficiency_Percent,PowerLoss_W
897.4,11.67,1905.8277,4285.841574,20.55311883,1905.8277,88.5735669845436,489.718816601692
897.6,11.62,1897.6622,1099.004661,5.293048606,1897.6622,85.7296699265063,156.83159264778
897.7,11.77,1922.1587,7121.987917,33.86392126,1922.1587,90.687306655375,663.248894751459
897.8,12.14,1982.5834,16325.72813,75.26037002,1982.5834,95.1692069414456,788.662141262502
898,11.88,1940.1228,3591.033195,16.9166925,1940.1228,87.9939044412297,431.142876938863
898.1,11.89,1941.7559,1573.360192,7.405574906,1941.7559,86.2089540172345,216.982827553247
898.3,11.79,1925.4249,3148.991611,14.9475555,1925.4249,87.6187059939928,389.885909582413
898.4,11.86,1936.8566,3984.162063,18.80030014,1936.8566,88.3207783641235,465.319117670279
898.5,12.09,1974.4179,10617.65894,49.1490294,1974.4179,92.7618398952739,768.523153450969
898.7,12.07,1971.1517,4907.820436,22.75589234,1971.1517,89.0449903779984,537.652200994361
899.2,10.45,1706.5895,476.7283165,2.553095935,1706.5895,84.85036317144,72.2226086086583
899.3,10.9,1780.079,17318.70488,88.92039634,1780.079,95.4047999690498,795.829132005937
899.4,11.18,1825.8058,11539.44534,57.76378017,1825.8058,93.3465333634238,767.773145742852
899.6,11.3,1845.403,16169.39263,80.08067761,1845.403,95.1367837939758,786.352522797841
899.7,12.04,1966.2524,30670.73504,142.5640988,1966.2524,96.163994346366,1176.5311301455
899.8,12.22,1995.6482,8705.351773,39.86828876,1995.6482,91.6473525876194,727.127339606111
899.9,12.5,2041.375,13141.99412,58.83878978,2041.375,93.9211310703546,798.884597296502
900,12.94,2113.2314,20559.65818,88.91890163,2113.2314,96.2316101190741,774.76807840807
900.1,13.07,2134.4617,7272.88064,31.14177399,2134.4617,90.5862218008353,684.652852139591
900.2,13.24,2162.2244,9188.251564,38.83804566,2162.2244,91.736185194605,759.300093102767
900.3,13.33,2176.9223,5666.521649,23.79024304,2176.9223,89.439695959061,598.401914680032
900.4,13.39,2186.7209,4341.584653,18.14596932,2186.7209,88.4588553372734,501.068565457465
901.3,10.01,1634.7331,746.6005465,4.174137028,1634.7331,85.016180236188,111.869280243195
901.4,10.03,1637.9993,1434.11787,8.00196026,1637.9993,85.7679491643199,204.104384301973
901.6,10.98,1793.1438,42776.2136,218.0281027,1793.1438,89.9880208894901,4282.7455698991
901.7,11.43,1866.6333,18255.26629,89.38289524,1866.6333,95.6728570120485,789.93147519961
901.8,12.12,1979.3172,28948.6244,133.6711818,1979.3172,96.440617364531,1030.39231010075
901.9,12.69,2072.4039,25513.78997,112.5189912,2072.4039,96.8016796333269,816.012740920709
902,13.27,2167.1237,27253.07101,114.936244,2167.1237,97.0259233088784,810.52723252323
902.1,13.86,2263.4766,29070.57085,117.3823516,2263.4766,97.223033458523,807.280025920875
902.2,14.88,2430.0528,52152.94986,196.1500497,2430.0528,93.5981375259507,3338.76012619708
902.3,15.42,2518.2402,30279.70341,109.8954519,2518.2402,97.5104787805789,753.819641569734
902.4,16.09,2627.6579,38680.04547,134.5375169,2627.6579,97.5927541606441,931.123785237562
902.5,16.96,2769.7376,52140.18229,172.0517813,2769.7376,96.0448586588025,2062.21790512754
902.6,17.61,2875.8891,41767.7343,132.7376234,2875.8891,97.7980437732416,919.707226194752
902.7,18.15,2964.0765,36683.5482,113.1116096,2964.0765,97.7821957968366,813.569273849059
902.8,18.61,3039.1991,32863.57918,98.82821779,3039.1991,97.3254653663376,878.947807030157
902.9,19.01,3104.5231,29938.49979,88.13743213,3104.5231,96.7084193041703,985.449879708655
903,19.52,3187.8112,38124.21076,109.303363,3187.8112,97.6101550745214,911.109516226627
903.1,19.57,3195.9767,7971.008321,22.79475416,3195.9767,88.118580279205,947.068954597503
903.2,19.74,3223.7394,16152.77618,45.79441367,3223.7394,92.0488990703575,1284.32353701106
903.3,19.98,3262.9338,21181.84672,59.33088315,3262.9338,93.8089604938834,1311.37649856027
903.4,20.34,3321.7254,29939.38582,82.37670457,3321.7254,96.0269927518981,1189.49396866578
903.5,20.85,3405.0135,41394.75823,111.1096468,3405.0135,97.4567719717015,1052.76309355174
903.6,21.26,3471.9706,35331.74366,93.00671099,3471.9706,96.5303725459611,1225.879878018
903.7,21.68,3540.5608,36985.39034,95.47362328,3540.5608,96.5577018843096,1273.14739475456
903.8,22.26,3635.2806,50186.99953,126.1765207,3635.2806,97.4318878069132,1288.85845427437
903.9,22.56,3684.2736,29914.15611,74.20789907,3684.2736,94.4790863555191,1651.53472630831
904,22.99,3754.4969,40780.62918,99.27214975,3754.4969,96.3349786073153,1494.61878351843
904.1,23.2,3788.792,24111.75645,58.16387592,3788.792,92.1772118478719,1886.21162684059
904.2,23.35,3813.2885,19618.70746,47.02144622,3813.2885,90.3750668484927,1888.28747821477
904.3,23.41,3823.0871,12550.91983,30.00451546,3823.0871,87.1846946952695,1608.43869476647
904.4,23.53,3842.6843,17489.68682,41.59801255,3842.6843,89.3173158334893,1868.36800469246
904.6,23.28,3801.8568,6846.222679,16.45813123,3801.8568,84.3127931880549,1073.98111046102
904.7,23.71,3872.0801,42525.37468,100.3758118,3872.0801,96.1136042101071,1652.70437119969
904.8,23.86,3896.5766,20377.86749,47.79701449,3896.5766,90.1586973774451,2005.44760771414
904.9,24.14,3942.3034,31415.16349,72.83070842,3942.3034,93.5087560426847,2039.23490172536
905,24.47,3996.1957,36194.06857,82.77818722,3996.1957,94.3777075657497,2034.93637885848
906.7,14.7,2400.657,20886.25085,79.51620248,2400.657,96.1264590332992,809.037483082648
907.1,14.53,2372.8943,16727.37329,64.42799413,2372.8943,94.895398099931,853.86581479297
907.2,14.51,2369.6281,1010.640216,3.897998245,2369.6281,85.6390725962477,145.137307732885
907.6,13.91,2271.6421,7452.83259,29.98518357,2271.6421,90.5102274082316,707.256864436204
907.7,13.99,2284.7069,5618.187775,22.47455037,2284.7069,89.2677124909104,602.960064813525
907.8,14.14,2309.2034,9062.29673,35.86751964,2309.2034,91.4276052585102,776.855848340721
907.9,14.21,2320.6351,5275.06898,20.77526351,2320.6351,88.9753600937604,581.557359850745
908.4,13.72,2240.6132,9625.081004,39.26112662,2240.6132,91.8683570269699,782.677223110218
908.5,14.15,2310.8365,22311.40754,88.24355688,2310.8365,96.5298441281502,774.240618841652
908.7,14.33,2340.2323,13088.4742,51.11581702,2340.2323,93.4652062073218,855.304799577886
908.8,15.05,2457.8155,38299.37642,142.418917,2457.8155,97.1811097112931,1079.61740253866
908.9,15.44,2521.5064,22661.4165,82.13953365,2521.5064,96.3975977417615,816.355379744832
909,15.98,2609.6938,31558.74316,110.5236961,2609.6938,97.6063466361863,755.406917226665
909.1,16.23,2650.5213,16467.94516,56.78496576,2650.5213,94.1959785601097,955.803067795771
909.2,17.08,2789.3348,51451.51319,168.5864872,2789.3348,96.2949831027666,1906.28725757175
909.3,17.45,2849.7595,25142.81352,80.6363607,2849.7595,96.352283990917,917.138433902917
909.4,17.45,2849.7595,3348.289987,10.73841314,2849.7595,86.4893493917877,452.375761493328
909.6,17.55,2866.0905,16493.0019,52.59386218,2866.0905,93.5677522947321,1060.87073624254
909.7,17.69,2888.9539,11896.13498,37.63487918,2888.9539,91.4191430653985,1020.79032338088
909.8,17.92,2926.5152,17581.1912,54.90637447,2926.5152,93.7931921526779,1091.23075505431
909.9,18.21,2973.8751,21651.18024,66.54020055,2973.8751,95.0498461471246,1071.76673284336
910,18.88,3083.2928,46577.48968,138.0659432,3083.2928,97.7468057255013,1049.48133067497
910.1,19.16,3129.0196,22534.73733,65.82175707,3129.0196,94.7859679246525,1174.9684324815
910.2,20.01,3267.8331,61737.68109,172.6695274,3267.8331,96.2180384925057,2334.89533444337
910.3,20.38,3328.2578,30700.62095,84.30541215,3328.2578,96.1663629430655,1176.9503814482
910.4,20.97,3424.6107,47269.43169,126.1520831,3424.6107,97.6824556465887,1095.49004502118
910.5,21.32,3481.7692,31176.9963,81.83885546,3481.7692,95.690562692124,1343.55311002732
910.6,21.92,3579.7552,50678.09859,129.3874751,3579.7552,97.520463739663,1256.58183058837
910.7,22.16,3618.9496,24672.45022,62.30960544,3618.9496,93.2893880664533,1655.6723887617
910.8,22.67,3702.2377,46077.73513,113.7501767,3702.2377,97.0846639450164,1343.32082556475
910.9,23.03,3761.0293,35470.7,86.19623512,3761.0293,95.3949532721421,1633.44230969829
911,23.38,3818.1878,35445.60388,84.84579997,3818.1878,95.1217924494409,1729.11012481544
911.1,23.48,3834.5188,15826.12574,37.72150356,3834.5188,88.6434121190684,1797.30787780984
911.2,23.45,3829.6195,5401.687352,12.89136998,3829.6195,83.3111689345461,901.478476859271
911.3,23.86,3896.5766,41294.71455,96.85822477,3896.5766,95.8278031415303,1722.89678316913
911.4,24.16,3945.5696,33083.47732,76.63491796,3945.5696,93.9216992857288,2010.9132382473
911.5,24.45,3992.9295,32856.20036,75.20573338,3992.9295,93.598168061346,2103.39872847464
911.6,24.9,4066.419,47171.51825,106.0212654,4066.419,95.9047757112639,1931.77947273958
911.7,25.14,4105.6134,30037.96318,66.86789982,4105.6134,92.1393041528775,2361.19292425044
911.8,25.63,4185.6353,52540.96302,114.7260123,4185.6353,95.9739872998517,2115.30584396542
911.9,25.83,4218.2973,27891.62091,60.43128423,4218.2973,90.7253772224436,2586.84262594853
912,26.21,4280.3551,44518.45363,95.05731115,4280.3551,94.4674809954159,2462.99190762673
912.1,26.53,4332.6143,39962.84676,84.30078984,4332.6143,93.2645879634105,2691.66239083684
912.2,26.85,4384.8735,40710.29216,84.85401667,4384.8735,93.1026585561171,2807.92785307747
912.3,27.06,4419.1686,31149.93737,64.42313598,4419.1686,90.3429486602726,3008.16544411384
912.5,26.93,4397.9383,14426.91718,29.98124484,4397.9383,83.9842414914594,2310.58021577596
912.6,27.3,4458.363,46375.64294,95.06918535,4458.363,93.7771518892363,2885.8858205463
912.7,27.49,4489.3919,30154.18532,61.38826168,4489.3919,89.5065825075923,3164.20455706191
912.8,27.81,4541.6511,43009.90591,86.55257232,4541.6511,92.5907605178649,3186.70692991286
912.9,27.89,4554.7159,20532.25999,41.20033209,4554.7159,85.4226932837648,2993.05051451714
914.4,20.6,3364.186,13779.56024,37.43523928,3364.186,90.3361662722471,1331.63379000915
916.1,10.61,1732.7191,5901.114483,31.1265604,1732.7191,89.8830606609955,597.012172570319
916.2,11.09,1811.1079,18740.71383,94.57297674,1811.1079,95.7207696688424,801.958310488808
916.3,11.22,1832.3382,5949.893306,29.67760136,1832.3382,89.8963799446953,601.154613334247
916.4,11.51,1879.6981,12316.45273,59.88565401,1879.6981,93.6820474117374,778.147644037179
916.5,11.85,1935.2235,14706.28263,69.45396336,1935.2235,94.636181562247,788.818299216008
916.6,12.07,1971.1517,10192.47338,47.25902871,1971.1517,92.5346454528875,760.904274937061
916.7,12.35,2016.8785,12956.256,58.71175184,2016.8785,93.8629136789836,795.136614691863
916.8,12.49,2039.7419,7264.075682,32.54845645,2039.7419,90.6844480774478,676.688741850198
916.9,12.65,2065.8715,8239.71282,36.45306297,2065.8715,91.2856167132731,718.040156860378
917.3,12.24,1998.9144,2512.862945,11.48946642,1998.9144,87.0686010338175,324.948332891314
918.1,10.96,1789.8776,1689.985853,8.62948724,1789.8776,86.2136850578052,232.986772173118
918.2,11.11,1814.3741,6624.152174,33.36788789,1814.3741,90.3982398094321,636.035206405768
918.3,11.37,1856.8347,11008.3831,54.18455939,1856.8347,93.0621087277728,763.749650308238
918.4,11.47,1873.1657,4958.245552,24.19229608,1873.1657,89.1201844173012,539.447972194964
918.5,11.53,1882.9643,3430.818336,16.65255555,1882.9643,87.8585356162544,416.551586336454
918.6,11.62,1897.6622,4653.210543,22.41088728,1897.6622,88.8718773639518,517.814975738563
918.7,11.73,1915.6263,5508.264449,26.28023511,1915.6263,89.5302540552513,576.701293775212
918.8,11.8,1927.058,3954.346607,18.75448756,1927.058,88.2981491314528,462.731742776598
918.9,12.03,1964.6193,10554.52271,49.10044716,1964.6193,92.7375756026085,766.514232319262
919,12.34,2015.2454,14176.7488,64.29452029,2015.2454,94.3800898448028,796.720545488004
919.1,12.43,2029.9433,5117.555297,23.04113621,2029.9433,89.1712878424157,554.165332617339
919.2,12.81,2092.0011,17786.81843,77.70726398,2092.0011,95.5598442292418,789.762444953921
919.3,13.03,2127.9293,11189.96544,48.06144293,2127.9293,92.884508999014,796.220983896647
919.4,13.28,2168.7568,12791.58859,53.90622055,2168.7568,93.609088644149,817.49908779205
919.5,13.8,2253.678,25765.78722,104.4904996,2253.678,97.035642650765,763.79000704432
919.6,14.17,2314.1027,19529.19672,77.13065258,2314.1027,95.8683628124656,806.875554110277
919.7,14.54,2374.5274,20133.90616,77.49543306,2374.5274,95.9619145563298,813.024333889185
919.8,14.92,2436.5852,21258.33917,79.73940387,2436.5852,96.1748379289519,813.165926865593
919.9,15.29,2497.0099,21380.88793,78.25835731,2497.0099,96.1205956057182,829.451105892883
920,15.78,2577.0318,28495.96358,101.0622177,2577.0318,97.3456246451421,756.389834396811
920.1,16.13,2634.1903,21736.67866,75.41735441,2634.1903,95.9719083860285,875.573330259392
920.2,16.45,2686.4495,20621.09839,70.15495784,2686.4495,95.5388805443233,919.931832250531
920.3,16.78,2740.3418,21705.32619,72.39137677,2740.3418,95.7281405589429,927.221026059762
920.4,17.02,2779.5362,16959.06574,55.76411881,2779.5362,94.0248365279998,1013.33190128899
920.5,17.56,2867.7236,35262.50393,112.383127,2867.7236,97.7646351282341,788.245625756305
920.6,18.03,2944.4793,32207.39978,99.97062637,2944.4793,97.407313289122,835.036974015407
920.7,18.46,3014.7026,30692.9637,93.05069151,3014.7026,97.0594104156004,902.554093705747
920.8,18.93,3091.4583,34195.41512,101.0950153,3091.4583,97.3916766058498,891.927012301747
920.9,19.07,3114.3217,13382.16323,39.27245998,3114.3217,91.2786287286285,1167.10813942926
921,19.48,3181.2788,31538.55494,90.6077433,3181.2788,96.7885087894155,1012.85791984345
921.1,19.47,3179.6457,3905.087176,11.22476501,3179.6457,85.7213109313888,557.595255719248
921.3,19.43,3173.1133,18388.57729,52.9648571,3173.1133,93.1701812137432,1255.90650627777
921.4,19.39,3166.5809,1867.250966,5.389362047,3166.5809,84.4162770371084,290.987217563357
922.3,17.45,2849.7595,3348.289987,10.73841314,2849.7595,86.4893493917877,452.375761493328
922.4,17.52,2861.1912,7562.173238,24.15599863,2861.1912,89.1521924763614,820.329997462349
922.5,17.48,2854.6588,976.327346,3.125838251,2854.6588,84.7769831049658,148.626476832419
922.6,17.46,2851.3926,2161.637601,6.928689871,2851.3926,85.6509434707775,310.174601324418
922.7,17.47,2853.0257,3954.997112,12.66968279,2853.0257,86.8935430381428,518.359994326977
922.8,17.49,2856.2919,4562.751837,14.59988769,2856.2919,87.2895187620788,579.947716174788
922.9,17.48,2854.6588,2768.015581,8.862159825,2854.6588,86.0720567750112,385.527638580523
923,17.54,2864.4574,6981.670616,22.27625817,2864.4574,88.7942397240533,782.34927248517
923.1,17.54,2864.4574,3397.270616,10.83959434,2864.4574,86.4803228145283,459.300020400085
923.2,17.63,2879.1553,8846.370059,28.08182097,2879.1553,89.8345228903159,899.275723385591
923.3,17.63,2879.1553,3446.740647,10.94129605,2879.1553,86.4708215490868,466.31569287279
923.4,17.78,2903.6518,12591.0792,39.63178882,2903.6518,91.7092775633378,1043.8914282523
925.4,9.27,1513.8837,11780.13508,71.11856943,1513.8837,93.4884904123887,767.064625167762
925.6,9.1,1486.121,11245.3737,69.15840618,1486.121,93.2418327972559,759.981157219416
925.8,9.21,1504.0851,8965.306142,54.47760042,1504.0851,92.0354514150131,714.046163472402
925.9,9.24,1508.9844,1554.744522,9.41671746,1508.9844,85.6847941936522,222.564878087219
926,9.55,1559.6105,10599.5531,62.11502424,1559.6105,92.9436562936561,747.940898072431
926.1,9.8,1600.438,8959.737289,51.16602469,1600.438,92.0243836341719,714.594273556687
926.2,10.02,1636.3662,8186.82807,45.7257065,1636.3662,91.530453977631,693.38717116087
926.3,10.31,1683.7261,10862.42993,58.96316654,1683.7261,93.0650483534572,753.304263285096
926.4,10.5,1714.755,7588.618824,40.4469628,1714.755,91.1100744314696,674.622565133089
926.5,10.82,1767.0142,12550.03647,64.91277914,1767.0142,93.8368216864051,773.481126067296
926.6,11.24,1835.6044,16812.34929,83.70946551,1835.6044,95.312599429296,788.062156568214
926.7,11.63,1899.2953,16316.77932,78.51763339,1899.2953,95.1833861770948,785.916248180052
926.8,12.11,1977.6841,20665.06116,95.50036416,1977.6841,96.2013499660641,784.993352767206
926.9,12.48,2038.1088,16849.47331,75.55865537,2038.1088,95.3087572901907,790.449688296633
927,13.19,2154.0589,32633.35934,138.4616376,2154.0589,96.7441274006386,1062.5006050022
927.1,13.55,2212.8505,18080.95079,74.67830377,2212.8505,95.5568727228972,803.35965651002
927.2,14.36,2345.1316,40510.07752,157.8778161,2345.1316,96.344541897153,1480.82891117445
927.3,14.68,2397.3908,17919.11143,68.31292645,2397.3908,95.2653052306711,848.415231586434
927.4,14.91,2434.9521,13767.04885,51.67442893,2434.9521,93.5829342017878,883.440583176512
927.5,15.57,2542.7367,36749.53903,132.0917699,2542.7367,97.5429183431421,902.966182485979
927.6,16.2,2645.622,36860.63608,127.3386633,2645.622,97.710068702949,844.083241888003
927.7,16.67,2722.3777,29297.92363,98.35891258,2722.3777,97.3313102653639,781.870680375344
927.8,17.24,2815.4644,36208.37922,117.5396247,2815.4644,97.8187094708131,789.809946697952
928.7,14.08,2299.4048,7106.22817,28.24548062,2299.4048,90.2434018425047,693.32612670163
928.8,14.22,2322.2682,8652.102215,34.05136461,2322.2682,91.1624198189002,764.636470601335
929,13.88,2266.7428,4135.491787,16.67439835,2266.7428,88.219361577415,487.187334422169
930,12.17,1987.4827,827.0621562,3.803295302,1987.4827,85.5304774000641,119.671945606876
930.1,12.8,2090.368,28257.7708,123.5493328,2090.368,96.8567760399395,888.205022364587
930.2,13.46,2198.1526,31195.30827,129.7049939,2198.1526,97.0237210749693,928.459385638378
930.3,13.69,2235.7139,12358.94646,50.52315681,2235.7139,93.3050066211914,827.430647187505
930.4,14,2286.34,16457.32588,65.78754941,2286.34,94.9346157472334,833.626793552001
930.5,14.23,2323.9013,12973.17564,51.02157653,2323.9013,93.4423159260797,850.739872825988
931.1,12.89,2105.0659,6266.376327,27.20671025,2105.0659,89.939607198898,630.422072891468
931.2,12.96,2116.4976,4557.605623,19.68086656,2116.4976,88.6843230397523,515.723929420763
931.4,13.17,2150.7927,21410.51664,90.98165822,2150.7927,96.39770908022,771.269096800709
931.5,13.94,2276.5414,37402.79299,150.1598189,2276.5414,96.5853248613453,1277.18387339203
931.6,14.36,2345.1316,22221.14222,86.60130073,2345.1316,96.4899502581302,779.973145133632
931.7,14.66,2394.1246,16910.34517,64.55516241,2394.1246,94.9241649091667,858.341234119893
931.8,14.88,2430.0528,13231.53809,49.7645265,2430.0528,93.3510380679538,879.759930628295
931.9,15,2449.65,8310.141176,31.00484887,2449.65,90.7080102545744,772.177465904314
932,15.22,2485.5782,13625.1836,50.10028387,2485.5782,93.4078734713439,898.189342673694
932.1,15.24,2488.8444,3331.350167,12.2334174,2488.8444,87.3049358933423,422.917039317897
932.2,15.35,2506.8085,8078.448262,29.45317,2506.8085,90.4429840301831,772.058590512737
932.3,15.33,2503.5423,1283.148213,4.684326356,2503.5423,85.7105166082044,183.355250788757
932.4,15.44,2521.5064,8150.498854,29.54264465,2521.5064,90.4525537969071,778.164493369354
